index,expected,prediction,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9
192,3,7,-1.67480469,-1.65429688,-0.9921875,1.34667969,-3.40234375,1.82910156,-5.11230469,3.07226562,-1.13476562,0.436523438
193,3,8,2.18261719,-3.78027344,0.30078125,-3.28417969,-1.06738281,-2.61621094,-0.431640625,-2.828125,5.14550781,-2.58203125
194,3,5,-1.56152344,-0.78515625,0.0380859375,0.737304688,-0.803710938,0.879882812,-1.73144531,-0.033203125,-0.33203125,0.240234375
195,3,5,-1.14648438,-1.11425781,-0.581054688,0.405273438,-2.05761719,1.88183594,-1.75097656,0.393554688,-0.348632812,0.344726562
196,3,8,0.455078125,-1.94238281,0.583007812,-0.833984375,-1.36328125,-1.16699219,-0.7578125,-2.02441406,2.98632812,-1.1640625
197,3,8,1.0703125,-2.53515625,0.54296875,-2.08300781,-0.784179688,-2.18261719,0.021484375,-2.66113281,3.86132812,-2.09277344
198,3,3,-2.56933594,0.95703125,1.43457031,1.45019531,-1.89160156,1.34179688,-0.530273438,-3.89648438,-2.3984375,-3.07226562
199,3,3,-1.68652344,-0.846679688,0.153320312,1.73632812,-2.19921875,0.225585938,-3.91601562,1.40527344,-0.0029296875,0.165039062
200,3,7,-1.41210938,-1.64453125,-0.40234375,1.14355469,-3.1640625,1.47363281,-3.85449219,1.67773438,-0.116210938,0.508789062
201,4,3,-3.17089844,-0.609375,-0.459960938,1.56152344,-0.885742188,1.08496094,-2.48632812,-2.14355469,0.908203125,0.426757812
202,4,5,-2.89453125,-1.61035156,0.772460938,0.91796875,-0.29296875,1.23925781,-2.07519531,-1.20019531,-0.431640625,-1.01171875
203,4,3,-3.21386719,-1.77148438,-0.157226562,2.37792969,-0.676757812,0.22265625,-4.83984375,-0.750976562,0.202148438,0.932617188
204,4,7,-1.41601562,-1.96191406,0.118164062,1.60449219,-4.04394531,1.88867188,-4.41113281,2.27441406,-0.797851562,-0.263671875
205,4,3,-2.86621094,-1.15429688,0.536132812,3.515625,-4.36035156,1.83300781,-5.02148438,-0.649414062,-0.161132812,0.0673828125
206,4,3,-2.6171875,-1.4921875,0.0947265625,0.627929688,0.2109375,0.3671875,-2.38769531,-0.8515625,0.0888671875,0.181640625
207,4,3,-3.12695312,-1.55175781,0.337890625,1.36230469,-0.447265625,1.23632812,-2.67480469,-1.36230469,0.0146484375,-0.122070312
208,4,3,-2.34082031,-2.73632812,-0.037109375,3.40429688,-5.40039062,2.24414062,-6.20800781,1.29785156,-0.504882812,0.642578125
209,4,3,-3.3671875,-0.86328125,-0.0126953125,2.76269531,-1.98339844,1.39746094,-3.23339844,-2.27441406,0.782226562,-0.23046875
210,4,7,-1.27148438,-1.58300781,0.091796875,1.51660156,-2.55273438,0.8046875,-3.92675781,1.76171875,-0.650390625,0.434570312
211,4,3,-1.99023438,-1.03222656,0.217773438,2.13085938,-2.20117188,0.465820312,-4.10546875,1.17578125,-0.451171875,0.313476562
212,4,3,-3.59765625,-1.65722656,-0.072265625,1.51269531,-0.37109375,1.19824219,-3.27539062,-1.61621094,0.240234375,0.481445312
213,4,8,-0.743164062,-3.1875,-0.477539062,-0.201171875,-1.13476562,0.0908203125,-2.94335938,-0.74609375,2.40527344,1.04101562
214,4,5,-2.45703125,-1.22363281,-0.1640625,0.782226562,-0.310546875,1.14160156,-1.7421875,-1.34570312,0.32421875,0.197265625
215,4,3,-1.35546875,-2.63964844,-0.127929688,1.67285156,-2.43652344,0.838867188,-4.70117188,1.4375,-0.364257812,1.22363281
216,4,7,-1.55664062,-1.75292969,0.287109375,1.69140625,-3.5859375,1.42382812,-4.51660156,2.34375,-0.754882812,-0.188476562
217,4,5,-2.63183594,-1.23828125,0.288085938,0.8359375,0.03515625,0.85546875,-2.18359375,-0.893554688,-0.380859375,-0.322265625
218,4,3,-3.01074219,-1.38476562,-0.0634765625,1.28417969,-0.43359375,1.15136719,-2.953125,-0.862304688,-0.194335938,0.21875
219,4,5,-2.08398438,-2.1875,-0.126953125,1.45214844,-2.96191406,2.08984375,-3.29882812,0.08984375,0.0478515625,0.786132812
220,4,9,-2.0625,-2.18847656,-1.42285156,-0.432617188,0.419921875,0.0498046875,-3.35644531,-0.659179688,1.51171875,1.57226562
221,4,8,1.92089844,-4.57324219,1.56445312,-1.96875,-1.41308594,-3.87207031,-0.44140625,-4.07519531,4.32324219,-2.99121094
222,4,5,-1.02246094,-3.19238281,-0.971679688,1.06542969,-4.29589844,2.69042969,-4.87792969,2.421875,-0.53515625,0.767578125
223,4,5,-2.72460938,-1.33203125,-0.02734375,1.16503906,-0.590820312,1.20214844,-2.4765625,-0.892578125,-0.0205078125,0.166992188
224,4,3,-2.88476562,-1.77929688,-0.501953125,2.27734375,-2.1328125,1.40429688,-3.62695312,-3.10742188,1.9765625,0.838867188
225,4,8,-0.186523438,-1.94628906,-0.803710938,-2.08007812,-0.41015625,-1.42773438,-1.16210938,-2.34179688,4.34570312,-0.869140625
226,4,5,-3.27148438,-1.82519531,0.03515625,1.06933594,-0.412109375,1.3046875,-2.92773438,-1.23535156,0.28125,0.466796875
227,4,8,0.856445312,-2.65527344,0.0263671875,-2.04980469,-0.515625,-1.68847656,-0.129882812,-2.62597656,3.87011719,-1.59375
228,4,3,-2.43945312,-1.62695312,0.0634765625,2.74414062,-2.69628906,0.203125,-6.06347656,1.89941406,-0.282226562,0.802734375
229,4,9,-2.82519531,-2.76757812,-1.06347656,1.78320312,-1.10058594,1.46191406,-4.76171875,-0.8203125,0.5,2.22363281
230,4,9,-2.08300781,-1.98730469,-1.10742188,0.612304688,-0.971679688,1.578125,-3.63964844,0.279296875,0.12890625,1.71777344
231,4,7,-1.71777344,-2.21679688,-0.857421875,1.49707031,-3.24121094,1.95703125,-4.86328125,2.31445312,-0.774414062,0.71875
232,4,3,-3.76953125,-1.90234375,-0.50390625,1.84179688,-0.38671875,1.62890625,-3.39453125,-2.09179688,0.0439453125,0.715820312
233,4,3,-3.03417969,-1.45214844,-0.525390625,2.20800781,-0.735351562,0.4609375,-3.85546875,-1.97753906,1.04980469,0.956054688
234,4,5,-1.08886719,-2.30078125,-0.453125,0.689453125,-3.18457031,2.57519531,-3.16308594,1.53320312,-0.701171875,-0.0263671875
235,4,3,-4.40234375,-1.75976562,-0.021484375,1.78808594,-0.08984375,1.15917969,-3.859375,-2.24902344,0.475585938,0.193359375
236,4,3,-3.23730469,1.02734375,1.2890625,2.78710938,-3.27734375,1.82910156,-1.64355469,-4.35253906,-1.78417969,-2.50390625
237,4,8,-0.872070312,-3.35546875,-0.897460938,-0.456054688,-0.704101562,-0.0439453125,-3.67382812,-0.0615234375,2.29492188,1.24707031
238,4,3,-3.04492188,-1.10449219,-0.009765625,1.38183594,-0.608398438,1.3203125,-2.37304688,-1.77929688,0.3359375,0.280273438
239,4,2,-1.7265625,-1.12402344,1.3984375,0.916992188,-1.05273438,0.415039062,-2.390625,0.551757812,-0.602539062,-1.34863281
240,4,9,-2.75097656,-3.22558594,-1.72265625,1.22167969,-0.435546875,1.1328125,-5.09277344,-0.7890625,0.649414062,3.06835938
241,4,3,-2.49023438,-1.17773438,0.393554688,2.22167969,-2.06054688,1.58105469,-3.10742188,-0.77734375,-0.521484375,-0.0302734375
242,4,5,-2.5,-0.775390625,-0.471679688,0.897460938,-0.3203125,1.12207031,-2.37792969,-0.799804688,-0.314453125,0.629882812
243,4,8,-1.3203125,-1.64355469,0.580078125,2.18261719,-2.22265625,-1.875,-5.0546875,-0.205078125,2.28417969,0.03125
244,4,3,-2.57617188,-2.50488281,-0.166992188,2.82324219,-3.64648438,1.50878906,-5.42871094,0.709960938,-0.0029296875,1.08789062
245,4,3,-2.67382812,-2.47949219,-0.309570312,3.47949219,-4.8671875,1.85546875,-6.22363281,1.30664062,-0.34765625,0.899414062
246,4,3,-2.015625,-1.47558594,0.15234375,1.64550781,-1.54199219,1.37011719,-1.46582031,-1.94628906,0.159179688,-0.0673828125
247,4,5,-3.51074219,-1.30664062,-0.893554688,1.96289062,-0.938476562,1.97851562,-3.39648438,-1.6171875,-0.087890625,0.974609375
248,4,3,-2.59570312,-0.924804688,0.015625,1.57714844,-0.709960938,1.07421875,-2.80273438,-0.75,-0.432617188,0.12890625
249,4,3,-3.24511719,-1.70898438,-0.0947265625,1.3515625,0.284179688,0.0830078125,-4.01464844,-0.873046875,0.477539062,0.6171875
250,4,7,-1.41113281,-1.47265625,-0.05078125,1.22851562,-1.80859375,0.779296875,-3.52929688,1.3828125,-0.517578125,0.62890625
251,5,7,-2.04980469,-1.81738281,-1.00097656,1.7890625,-3.69140625,1.93066406,-5.67480469,3.06445312,-1.03613281,0.4453125
252,5,5,-2.30957031,-0.4921875,0.00390625,1.08789062,-0.774414062,1.09960938,-2.18945312,-0.673828125,-0.497070312,0.15625
253,5,3,-2.51074219,0.877929688,1.79882812,2.67871094,-5.57617188,2.20507812,-2.859375,-3.49609375,-0.228515625,-2.38867188
254,5,8,-0.720703125,-1.71191406,0.01171875,-0.666992188,-1.02441406,-0.00390625,0.334960938,-3.04296875,3.01269531,-1.1953125
255,5,5,-1.85644531,-0.684570312,-0.290039062,0.502929688,-0.389648438,1.20898438,-1.59472656,-0.478515625,-0.7421875,0.259765625
256,5,3,-2.86328125,-0.826171875,0.388671875,1.23339844,-0.244140625,0.66015625,-2.88085938,-0.674804688,-0.5625,-0.217773438
257,5,3,-1.90039062,-1.45117188,-0.368164062,1.91210938,-2.69726562,1.26464844,-4.18359375,1.07421875,-0.360351562,0.611328125
258,5,8,-2.32421875,-1.29296875,-0.564453125,0.486328125,0.159179688,-0.416015625,-3.06738281,-0.463867188,0.986328125,0.723632812
259,5,3,-2.38476562,-0.60546875,0.778320312,1.79394531,-1.37207031,0.91796875,-2.71191406,-0.5078125,-0.59375,-0.577148438
260,5,5,-2.06738281,-0.556640625,0.048828125,0.74609375,-0.506835938,0.790039062,-1.98828125,-0.345703125,-0.48046875,0.127929688
261,5,5,-1.74902344,-1.08789062,-0.198242188,1.14355469,-1.27636719,1.23339844,-2.24121094,-0.08984375,-0.163085938,0.283203125
262,5,3,-3.1171875,-0.521484375,0.276367188,1.55566406,-0.908203125,0.151367188,-4.59863281,-0.048828125,-0.31640625,1.25292969
263,5,3,-1.88378906,-1.37597656,-0.51953125,1.46582031,-1.87792969,1.390625,-2.86914062,-0.137695312,-0.127929688,0.997070312
264,5,5,-2.45019531,-2.32324219,-1.01171875,1.61230469,-2.3984375,1.91699219,-3.63769531,-0.440429688,0.497070312,1.76660156
265,5,3,-2.05761719,-2.33007812,-0.254882812,2.92773438,-4.79101562,1.96386719,-5.26855469,0.98046875,-0.209960938,0.620117188
266,5,8,-0.51171875,-1.98730469,-0.0205078125,-0.197265625,-0.7578125,-0.947265625,-1.00488281,-2.48144531,3.1328125,-0.735351562
267,5,5,-1.80566406,-2.80566406,-0.885742188,1.33007812,-3.02832031,2.55859375,-3.22949219,-1.09960938,1.06347656,1.31542969
268,5,3,-2.40917969,-1.22070312,0.138671875,1.25,-0.236328125,0.0048828125,-4.22558594,0.134765625,-0.955078125,1.11132812
269,5,3,-2.09277344,0.383789062,0.6953125,1.71484375,-2.89941406,1.61816406,-2.05859375,-1.93066406,-0.176757812,-0.834960938
270,5,7,-1.10839844,-2.13964844,-0.143554688,0.702148438,-4.52832031,2.18945312,-4.52050781,3.26757812,-0.509765625,-0.299804688
271,5,7,-2.03417969,-2.22363281,-0.942382812,1.70019531,-3.85644531,1.65722656,-5.77148438,3.48925781,-0.75,0.375
272,5,5,-2.43359375,-0.654296875,0.479492188,0.508789062,-0.12109375,0.862304688,-1.65917969,-0.727539062,-0.875,-0.883789062
273,5,3,-3.38574219,-0.989257812,0.442382812,1.82324219,-0.842773438,0.076171875,-4.60449219,0.240234375,-0.232421875,0.594726562
274,5,8,0.514648438,-2.44042969,0.25390625,-1.66796875,-0.802734375,-1.35742188,-0.612304688,-2.0078125,3.59960938,-1.33007812
275,5,3,-2.28320312,-0.372070312,-0.181640625,1.09960938,-0.619140625,0.905273438,-2.43066406,-0.483398438,-0.428710938,0.358398438
276,5,8,-1.68945312,-0.952148438,0.0517578125,0.842773438,-2.671875,1.72753906,-1.8203125,-2.87402344,1.90039062,-0.252929688
277,5,3,-2.07714844,-0.3359375,-0.122070312,1.16992188,-0.970703125,1.12695312,-2.09375,-0.5390625,-0.552734375,0.162109375
278,5,3,-2.0859375,-0.46484375,0.208984375,0.97265625,-0.44921875,0.956054688,-1.875,-0.548828125,-0.942382812,-0.528320312
279,5,3,-2.70019531,-0.41015625,-0.638671875,1.2265625,-0.606445312,0.765625,-2.92089844,-1.07128906,0.326171875,0.985351562
280,5,9,-1.74707031,-2.359375,-1.66113281,0.0625,-0.42578125,0.844726562,-3.74707031,-0.375,1.00878906,1.89257812
281,5,3,-1.98828125,0.540039062,0.901367188,1.99121094,-3.01171875,1.33886719,-1.69140625,-2.91113281,-0.450195312,-1.25683594
282,5,8,-1.04394531,-2.06738281,0.24609375,1.41015625,-3.24707031,0.205078125,-3.953125,0.282226562,1.75195312,0.4609375
283,5,3,-1.93457031,-1.30664062,-0.40234375,2.01660156,-2.19824219,0.779296875,-4.00878906,0.764648438,-0.12109375,0.7421875
284,5,3,-2.94921875,-0.3125,-0.083984375,1.42578125,-0.639648438,0.752929688,-3.26464844,-0.8203125,-0.400390625,0.606445312
285,5,3,-2.50097656,-0.333984375,-0.57421875,1.29589844,-0.93359375,1.03417969,-2.72558594,-0.629882812,-0.260742188,0.748046875
286,5,3,-2.17871094,-0.606445312,0.38671875,1.20996094,-0.469726562,0.735351562,-2.26269531,-0.484375,-0.741210938,-0.421875
287,5,3,-2.05566406,-1.15625,0.194335938,2.0390625,-1.78125,1.02636719,-2.6953125,-0.27734375,-0.408203125,-0.325195312
288,5,5,-2.08300781,-0.862304688,0.127929688,0.23046875,-0.415039062,1.22558594,-1.5390625,-0.446289062,-0.548828125,-0.0380859375
289,5,3,-2.17773438,-0.5390625,-0.064453125,1.5625,-1.01855469,0.853515625,-2.66992188,-0.580078125,-0.341796875,0.3828125
290,5,8,-0.0849609375,-2.10742188,-0.0283203125,-1.70605469,-0.126953125,-0.876953125,-0.201171875,-2.14453125,3.20117188,-0.8515625
291,5,5,-1.62988281,0.080078125,0.150390625,0.854492188,-1.50292969,1.08203125,-1.29296875,-1.08105469,0.233398438,-0.288085938
292,5,5,-2.30761719,-0.5,-0.390625,0.409179688,-0.0458984375,1.0234375,-2.16796875,-0.430664062,-1.03417969,0.361328125
293,5,3,-2.27050781,-1.60839844,-0.646484375,2.5078125,-3.93066406,1.625,-5.75097656,2.18554688,-0.518554688,0.29296875
294,5,3,-1.77050781,-0.5234375,-0.112304688,0.73046875,-0.696289062,0.341796875,-2.16210938,-0.465820312,-0.1484375,0.641601562
295,5,5,-1.76855469,-0.783203125,-0.157226562,0.815429688,-0.61328125,1.046875,-1.75390625,-0.344726562,-0.409179688,0.178710938
296,5,3,-1.82421875,-1.03613281,-0.0654296875,1.92871094,-2.01074219,0.829101562,-3.34570312,0.489257812,-0.395507812,0.404296875
297,5,3,-2.16992188,0.541015625,1.4765625,2.26757812,-4.05175781,1.73144531,-1.24121094,-4.2890625,-0.643554688,-2.16601562
298,5,3,-2.66992188,-0.717773438,-0.125,1.35351562,-0.926757812,0.8515625,-2.68945312,-0.934570312,0.165039062,0.39453125
299,5,3,-2.76464844,-0.232421875,1.4609375,3.53125,-4.14453125,0.142578125,-3.63671875,-3.97070312,1.68652344,-1.88476562
300,5,3,-2.92871094,-0.426757812,-0.763671875,1.68945312,-0.899414062,0.947265625,-3.49511719,-1.07617188,-0.13671875,1.26464844
301,6,3,-2.85839844,-1.00390625,-0.465820312,1.35058594,-0.198242188,0.768554688,-3.02246094,-1.22851562,0.0400390625,0.55078125
302,6,3,-1.78222656,-1.02636719,0.0322265625,2.22363281,-2.671875,0.8984375,-3.73828125,0.8046875,-0.388671875,0.143554688
303,6,3,-2.3125,-0.584960938,0.0478515625,2.24414062,-1.53613281,0.760742188,-3.22265625,-0.504882812,-0.280273438,0.0546875
304,6,5,-2.49023438,-1.12402344,-0.1484375,0.897460938,-0.596679688,1.32421875,-1.94433594,-0.966796875,-0.21484375,0.125976562
305,6,5,-2.25390625,-1.06152344,-0.291015625,0.880859375,-0.680664062,1.3828125,-1.77539062,-0.939453125,-0.194335938,0.294921875
306,6,3,-2.12695312,-0.995117188,-0.24609375,1.43945312,-0.959960938,1.15234375,-2.43554688,-0.60546875,-0.184570312,0.345703125
307,6,3,-2.61914062,-0.84375,-0.16796875,1.25585938,-0.62890625,1.21386719,-2.18457031,-1.140625,-0.220703125,0.037109375
308,6,9,-2.57519531,-1.35644531,-0.829101562,0.317382812,0.108398438,0.375976562,-2.96777344,-1.17089844,1.12304688,1.18066406
309,6,3,-2.35644531,0.272460938,1.23046875,3.44628906,-4.02734375,0.458984375,-4.03808594,-2.88964844,0.510742188,-1.10351562
310,6,7,-1.3828125,-1.52929688,-0.586914062,1.15429688,-2.22363281,1.24121094,-3.72363281,1.67480469,-0.67578125,0.740234375
311,6,5,-2.5390625,-1.1875,-0.235351562,0.52734375,-0.336914062,1.453125,-1.68652344,-1.16992188,-0.298828125,0.14453125
312,6,3,-2.03222656,-0.780273438,0.08203125,1.45898438,-0.866210938,1.03710938,-2.21484375,-0.65234375,-0.553710938,-0.0966796875
313,6,8,2.45507812,-4.078125,1.31835938,-2.75292969,-1.6015625,-4.03613281,-0.083984375,-4,5.05078125,-3.63964844
314,6,7,-1.640625,-1.30859375,0.0107421875,1.36035156,-3.27148438,1.37011719,-4.44140625,2.66308594,-0.930664062,-0.0888671875
315,6,3,-1.92285156,-1.45019531,-0.146484375,1.65039062,-2.57714844,1.54980469,-3.14746094,0.0234375,0.029296875,0.626953125
316,6,5,-2.53320312,-1.03222656,-0.336914062,0.963867188,-0.428710938,1.32128906,-2.24511719,-0.932617188,-0.251953125,0.3671875
317,6,3,-2.81933594,-0.647460938,-0.033203125,1.7734375,-0.76171875,0.561523438,-2.94921875,-1.07519531,-0.119140625,0.2109375
318,6,3,-2.30664062,-1.30371094,0.159179688,1.01074219,-0.338867188,0.162109375,-2.63476562,-0.94921875,0.458007812,-0.1171875
319,6,3,-2.39257812,-0.751953125,0.419921875,2.61328125,-2.70019531,1.29785156,-3.37402344,-0.447265625,-0.296875,-0.364257812
320,6,3,-2.26367188,-1.19335938,-0.01953125,1.64355469,-0.85546875,0.2421875,-3.1484375,-0.907226562,0.828125,0.458984375
321,6,8,-1.15917969,-1.77539062,-0.258789062,-0.411132812,-0.241210938,-0.454101562,-1.06445312,-2.2109375,2.88574219,-0.201171875
322,6,3,-1.8671875,-0.400390625,-0.091796875,1.34960938,-1.16796875,1.15820312,-1.6796875,-1.15136719,-0.0966796875,0.001953125
323,6,8,-0.931640625,-0.971679688,0.481445312,0.790039062,-0.2734375,-2.22363281,-2.39746094,-1.31542969,1.17285156,-0.625976562
324,6,8,1.01171875,-2.67480469,0.872070312,-1.16210938,-1.48339844,-1.85742188,-0.684570312,-2.40332031,3.53417969,-1.91699219
325,6,2,-1.234375,-0.396484375,1.45605469,1.01367188,-3.93652344,1.19628906,0.127929688,-5.41699219,0.8828125,-3.05273438
326,6,3,-2.27832031,-0.9375,-0.0869140625,1.5078125,-0.629882812,1.11328125,-2.39453125,-0.967773438,-0.438476562,0.219726562
327,6,3,-1.67578125,-0.817382812,0.189453125,2.17382812,-2.3203125,0.534179688,-3.46484375,0.776367188,-0.379882812,-0.025390625
328,6,3,-2.31347656,-1.25292969,0.116210938,1.46191406,-0.2890625,-0.217773438,-3.37207031,-0.603515625,0.213867188,0.2265625
329,6,5,-2.04199219,-1.0078125,0.3203125,0.924804688,-0.749023438,1.15234375,-1.47949219,-0.7890625,-0.493164062,-0.532226562
330,6,3,-2.04394531,-0.665039062,-0.009765625,1.26269531,-0.883789062,1.16699219,-1.70214844,-1.05859375,-0.278320312,-0.060546875
331,6,3,-2.60839844,-0.232421875,0.108398438,2.15820312,-2.07324219,1.4453125,-2.21875,-2.1796875,0.303710938,-0.42578125
332,6,5,-3.07714844,-0.53125,-1.25683594,1.32324219,-0.309570312,1.5,-2.73535156,-1.74707031,-0.361328125,1.18847656
333,6,3,-2.4921875,-0.916992188,-0.678710938,1.15136719,-0.15234375,0.625976562,-2.70410156,-1.17089844,0.16796875,0.749023438
334,6,3,-2.84375,-0.046875,0.5234375,2.91601562,-3.64941406,2.0078125,-1.55175781,-4.71386719,-0.0693359375,-1.55566406
335,6,8,2.3046875,-4.32910156,1.3515625,-2.46582031,-1.59375,-3.21484375,0.173828125,-3.94921875,4.08496094,-3.26269531
336,6,3,-2.88476562,0.599609375,0.350585938,2.25195312,-2.15429688,1.76367188,-1.81054688,-3.61230469,-1.11132812,-0.97265625
337,6,7,-2.02832031,-2.74414062,-1.93066406,1.28613281,-4.35546875,2.71972656,-6.33496094,4.0234375,-1.08886719,0.76171875
338,6,3,-2.60058594,-0.712890625,0.724609375,3.03027344,-3.75683594,1.21972656,-4.44042969,0.118164062,-0.236328125,-0.416015625
339,6,6,-1.14453125,-1.54199219,0.28125,-0.684570312,0.025390625,1.09277344,1.20410156,-2.19824219,-1.03808594,-1.34472656
340,6,8,-0.594726562,-1.64648438,0.622070312,0.936523438,-0.796875,-2.54785156,-2.6171875,-1.70214844,2.66894531,-1.07910156
341,6,3,-2.55761719,0.51171875,0.270507812,1.98632812,-2.00683594,1.67480469,-1.58789062,-3.11816406,-0.96484375,-0.813476562
342,6,3,-2.56152344,-0.721679688,0.202148438,3.42480469,-3.32128906,1.10253906,-4.58984375,-1.99902344,0.702148438,0.165039062
343,6,5,-2.81347656,-1.04492188,-0.140625,0.665039062,-0.29296875,1.2578125,-1.90429688,-1.27832031,-0.344726562,-0.0615234375
344,6,3,-1.70898438,-0.51171875,0.7421875,2.06445312,-2.09667969,0.796875,-2.91601562,0.0390625,-0.731445312,-0.596679688
345,6,3,-2.18945312,-0.654296875,-0.2109375,1.29101562,-1.125,1.13964844,-1.88378906,-1.22851562,0.375976562,0.0849609375
346,6,8,1.875,-3.29101562,0.411132812,-3.55957031,-0.833007812,-2.16503906,0.268554688,-2.90722656,4.78125,-2.36035156
347,6,3,-2.56445312,0.473632812,0.598632812,2.35839844,-3.3984375,1.87792969,-1.71386719,-4.40136719,-0.19140625,-1.359375
348,6,5,-3.04003906,-1.14550781,-0.908203125,1.14160156,-0.497070312,1.16308594,-3.04785156,-1.38867188,0.694335938,1.14160156
349,6,3,-2.78515625,-1.0234375,-0.153320312,1.36523438,-0.5390625,1.28710938,-2.38867188,-1.47558594,-0.271484375,0.0810546875
350,6,3,-1.65332031,-0.866210938,0.141601562,1.95019531,-2.38964844,0.366210938,-4.22460938,1.74902344,-0.514648438,0.122070312
351,7,3,-2.32421875,-0.518554688,-0.091796875,0.868164062,-0.606445312,-0.04296875,-2.79492188,-0.28515625,0.533203125,0.671875
352,7,3,-2.14160156,-0.0810546875,0.208007812,1.62402344,-2.02441406,0.896484375,-2.6796875,-0.166015625,-0.0849609375,-0.0888671875
353,7,5,-1.78417969,-0.592773438,0.0546875,0.346679688,-0.474609375,0.442382812,-1.53417969,-0.169921875,-0.127929688,0.239257812
354,7,9,-1.92480469,-1.70507812,-0.826171875,1.29394531,-1.36523438,1.23339844,-3.35839844,-0.481445312,0.326171875,1.66210938
355,7,3,-2.12011719,-0.119140625,0.409179688,2.36132812,-2.44921875,0.213867188,-2.92773438,-1.5078125,0.948242188,-0.373046875
356,7,3,-1.91992188,-1.18847656,-0.686523438,1.75585938,-2.12792969,0.783203125,-4.47070312,1.34277344,-0.336914062,0.987304688
357,7,8,0.555664062,-2.24804688,0.0302734375,-1.796875,-0.75,-1.13476562,0.0732421875,-2.6640625,3.66503906,-1.44628906
358,7,3,-1.9296875,0.0458984375,0.29296875,1.66113281,-2.08105469,0.845703125,-2.5546875,-0.416015625,-0.145507812,-0.0634765625
359,7,3,-1.98339844,-0.458007812,-0.041015625,1.31347656,-1.40820312,1.19238281,-1.82324219,-0.83203125,-0.01953125,0.0517578125
360,7,3,-1.765625,0.211914062,0.342773438,1.296875,-1.77539062,0.885742188,-1.76757812,-0.805664062,-0.09765625,-0.322265625
361,7,8,1.69628906,-3.16699219,0.665039062,-3.07128906,-0.759765625,-2.73339844,0.42578125,-3.24316406,4.42382812,-2.65917969
362,7,3,-2.09375,-0.467773438,-0.216796875,1.40332031,-0.799804688,0.0263671875,-3.26171875,-0.0625,-0.0146484375,0.796875
363,7,3,-2.17675781,-0.340820312,-0.0673828125,2.55859375,-2.40234375,0.766601562,-3.54589844,-1.35742188,0.44140625,0.384765625
364,7,3,-1.58789062,-0.124023438,0.10546875,1.17675781,-1.45117188,0.666992188,-2.21875,0.03125,-0.267578125,0.10546875
365,7,3,-1.734375,0.0166015625,0.112304688,1.08007812,-1.29882812,0.465820312,-2.09082031,0.0009765625,-0.122070312,0.001953125
366,7,3,-1.99804688,0.225585938,0.240234375,1.50488281,-1.78417969,0.66015625,-2.4140625,-0.577148438,-0.017578125,-0.0869140625
367,7,3,-1.5625,-0.611328125,-0.0615234375,0.877929688,-1.20605469,0.608398438,-2.01367188,0.252929688,-0.0400390625,0.395507812
368,7,3,-1.94628906,0.009765625,0.349609375,1.5546875,-1.97753906,0.532226562,-2.83203125,-0.08984375,-0.0927734375,0.147460938
369,7,3,-1.75683594,-0.0263671875,0.439453125,1.7109375,-2.6875,1.29785156,-2.53320312,-0.704101562,-0.27734375,-0.205078125
370,7,3,-1.69628906,0.0361328125,-0.10546875,1.08691406,-1.17480469,0.852539062,-1.79296875,-0.396484375,-0.364257812,0.0673828125
371,7,9,-1.69238281,-2.15332031,-1.59472656,0.294921875,-1.38867188,1.6875,-3.7109375,0.521484375,0.569335938,1.82421875
372,7,3,-1.97851562,-0.541992188,0.861328125,3.28808594,-4.75195312,0.901367188,-5.17285156,-0.09375,0.091796875,-0.456054688
373,7,5,-1.63769531,-0.668945312,0.252929688,0.350585938,-0.446289062,0.440429688,-1.40527344,-0.0771484375,-0.13671875,0.22265625
374,7,3,-2.17675781,0.116210938,-0.452148438,1.17773438,-0.930664062,0.541992188,-2.61425781,-0.163085938,-0.341796875,0.4296875
375,7,3,-2.09765625,-0.02734375,-0.298828125,1.35742188,-1.01757812,0.612304688,-2.59765625,-0.30859375,-0.28515625,0.385742188
376,7,7,-1.6796875,-1.3125,-0.826171875,1.12207031,-2.26757812,0.990234375,-4.55175781,2.88378906,-0.883789062,0.430664062
377,7,3,-1.80273438,-0.134765625,0.163085938,0.557617188,-0.581054688,0.142578125,-2.21777344,0.51171875,-0.575195312,0.34765625
378,7,3,-1.88574219,0.124023438,0.384765625,1.71191406,-2.15820312,0.938476562,-2.43945312,-0.450195312,-0.314453125,-0.248046875
379,7,3,-1.90527344,0.549804688,-0.484375,1.40234375,-1.32714844,0.203125,-3.42382812,0.791015625,-0.8515625,0.299804688
380,7,3,-1.77246094,0.276367188,0.118164062,1.15820312,-1.37011719,0.65234375,-1.98144531,-0.481445312,-0.208984375,0.0224609375
381,7,3,-1.72949219,0.09765625,1.37792969,3.04980469,-4.52734375,0.0205078125,-4.91992188,-0.03515625,0.504882812,-1.05371094
382,7,5,-1.52246094,-2.18554688,-0.94921875,0.39453125,-2.6328125,2.04003906,-2.8515625,-0.306640625,1.19433594,1.45117188
383,7,3,-2.2421875,-0.369140625,-0.005859375,2.69824219,-2.86425781,1.38574219,-3.41015625,-1.10253906,-0.141601562,0.0380859375
384,7,3,-1.95800781,-1.37695312,-0.0087890625,2.546875,-2.69238281,-0.09375,-5.09863281,1.33398438,0.103515625,0.978515625
